"","Pattern_1","Pattern_2","Pattern_3","Pattern_4","Pattern_5","Pattern_6","Pattern_7","Pattern_8","Pattern_9","Pattern_10","Pattern_11"
"GXYLT1",0.00203996710479259,0.00401234114542603,0.0106985364109278,0.420671284198761,0.00175630766898394,0.00137536006513983,0.0360761992633343,0.00196123588830233,0.000251491408562288,8.98514554137364e-05,0.051085464656353
"YAF2",0.00250166282057762,0.103239752352238,0.00175784411840141,0.407391726970673,0.00139129557646811,0.988320648670197,0.0387385115027428,0.524628043174744,0.000359767349436879,0.000167396196047775,0.00486764265224338
"PPHLN1",0.00186962587758899,0.00162003713194281,0,0.00199793186038733,0.00188247731421143,1.05899333953857,0.182085365056992,0.00277947960421443,5.48232710571028e-05,0.00187358912080526,0.198522925376892
"ZCRB1",0.00316817685961723,0.0422124601900578,0.0536683388054371,0.441789656877518,0.00303407805040479,0.00453052017837763,0.150923684239388,0.00876612961292267,0.000202030088985339,9.59516983130015e-05,0.149486765265465
"AC079684.1",0.00230122148059309,0.00196817144751549,0.000154858513269573,0.00233985879458487,0.0098594781011343,0.00273367390036583,0.000662248174194247,0.00364847341552377,0.000115650480438489,7.87078388384543e-05,0.00100378936622292
"PRICKLE1",0.00357844168320298,0.00243022595532238,0.00251198769547045,0.00196601497009397,0.00673568341881037,0.00257459422573447,0.00253033544868231,0.00273000844754279,0.000415546965086833,8.12597063486464e-05,0.0724848210811615
"PUS7L",0.00544433947652578,0.0231729596853256,0.00564016494899988,0.630724787712097,0.00384882488287985,0.0013380468590185,0.023886676877737,0.0102910427376628,0.000124711252283305,0.000579921354074031,0.0844694301486015
"IRAK4",0.485258549451828,0.0332604460418224,0.000441396172391251,0.00688618887215853,0.0563306696712971,0.00282235350459814,0.0509105660021305,0.00286729610525072,9.63151760515757e-05,0.000130646410980262,0.095014788210392
"TWF1",0.505725920200348,0.207186177372932,0.000637647870462388,0.504026591777802,0.00399754848331213,0.00301818642765284,0.0171636883169413,0.00456845853477716,4.78163565276191e-05,3.88494117942173e-05,0.116388864815235
"TMEM117",0.000924077583476901,0.000651941052637994,0.00113841739948839,0.00170274183619767,0.823031544685364,0.803735792636871,0.00135481916368008,0.524672746658325,0.00021320438827388,7.60002003517002e-05,0.0459659807384014
"NELL2",0.00146780477371067,0.00582766579464078,0,0.00516598206013441,0.00527363363653421,0.00297686830163002,0.0344236679375172,0.00248008617199957,7.31795371393673e-05,2.97114784189034e-05,0.029296338558197
"ANO6",0.00162994232960045,0.386110693216324,0.0106750745326281,0.00675287237390876,0.0130066964775324,1.00698566436768,0.0146492337808013,0.00253156712278724,0.000273232231847942,5.29832141182851e-05,0.0586328841745853
"AC008124.1",0.00441942876204848,0.00651377253234386,0.0140133742243052,0.00210894295014441,0.00349187408573925,0.00284916325472295,0.00242316001094878,0.00223001837730408,0.068241573870182,9.81943812803365e-05,0.00404204986989498
"ARID2",0.00463743088766932,0.0505968034267426,0.0166988056153059,0.00394472759217024,0.00101826770696789,0.00484028458595276,0.000554768892470747,0.00354076409712434,6.28924753982574e-05,7.93720610090531e-05,0.122675225138664
"SCAF11",0.836241781711578,0.534883260726929,0.116699852049351,0.000625809945631772,0.921407282352448,1.63089311122894,0.120894432067871,1.41365003585815,7.14710404281504e-05,0.028828339651227,0.136402904987335
"SLC38A1",0.00426481897011399,0.00476848985999823,0.000665022293105721,0.0014909915626049,0.00433393567800522,0.0091796712949872,0.0350077971816063,0.00737887155264616,0.00102406204678118,0.0596356652677059,0.214892700314522
"AC025031.3",0.00415248423814774,0.00199540029279888,0.000455647095805034,0.00294813932850957,0.00289887399412692,0.00259790127165616,0.000756486726459116,0.00288562313653529,0.000189533311640844,8.94032782525755e-05,0.000761409988626838
"SLC38A2",3.28067708015442,2.41473698616028,0.16694250702858,1.37005400657654,2.67474031448364,2.29838299751282,0.302945166826248,3.00105571746826,0.109146751463413,0.0585332997143269,0.68874853849411
"AC008014.1",0.0022254316136241,0.00227926461957395,0.000212020066101104,0.00230678240768611,0.00226705544628203,0.00210612872615457,0.000741531432140619,0.00267324317246675,0.000101973790151533,7.04626145306975e-05,0.000594806158915162
"AC025031.1",0.00243349769152701,0.00169902283232659,0.0003519264573697,0.00187649228610098,0.00347028556279838,0.00257506570778787,0.000631596660241485,0.00331716681830585,0.000125775506603532,7.55964138079435e-05,0.000771055580116808
"AC008035.1",0.00233680778183043,0.00301461573690176,0.000363863829988986,0.00216132658533752,0.00326421041972935,0.00229854811914265,0.00166651583276689,0.00284865079447627,0.000166204961715266,7.44925564504229e-05,0.000659280573017895
"SLC38A4",1.72807598114014,1.76107442378998,0.000590578361880034,0.00307282689027488,0.73962265253067,2.68178129196167,0.197680026292801,1.75237369537354,7.93988947407342e-05,7.0826990850037e-06,0.0319971404969692
"AMIGO2",0.00526824593544006,0.00624005356803536,0.000756575027480721,0.00541997794061899,0.00134820071980357,0.00692278984934092,0.0523754507303238,0.00452301278710365,0.000116297560452949,7.045098755043e-05,0.0551987551152706
"PCED1B",0.411687821149826,0.0446626432240009,0.0191274080425501,0.413997709751129,0.0045058554969728,0.0039335829205811,0.0018874614033848,0.00141761929262429,0.0438156351447105,2.71513799816603e-05,0.0339198745787144
"PCED1B-AS1",0.000799843808636069,0.74081414937973,0,0.00214982265606523,0.953208446502686,0.00146948196925223,0.195081770420074,0.00103995006065816,0.000294148660032079,0.0366317443549633,0.332739293575287
"RPAP3",0.428590834140778,0.425548523664474,0.00136851624120027,0.00131839397363365,0.00149474025238305,0.876694679260254,0.0539316162467003,0.00185279955621809,0.000158267954248004,6.18908670730889e-05,0.00187662662938237
"AC004241.3",0.00300636375322938,0.00199754326604307,0.000318256672471762,0.00259374990127981,0.00291311065666378,0.00217995932325721,0.00102007400710136,0.00271773594431579,0.000201486662263051,9.54837305471301e-05,0.000837887753732502
"AC004241.1",0.00186948699411005,0.00119153270497918,0,0.00111043290235102,0.0013373726978898,0.0011518542887643,0.000279287021839991,0.567758023738861,0.0448099076747894,4.20968644903041e-05,0
"ENDOU",0.00223661796189845,0.00149563339073211,0.000151515021570958,0.00175909022800624,0.0021970272064209,0.00212048110552132,0.000580161577090621,0.00246047344990075,0.000103535960079171,8.34870443213731e-05,0.000649131019599736
"RAPGEF3",0.0017231103265658,0.0771109312772751,0.00307550746947527,0.00218307902105153,0.00254514417611063,0.995193839073181,0.00143377273343503,0.00458261650055647,0.000238279419136234,0.000250790792051703,0.0408814027905464
"SLC48A1",0.00226491689682007,0.163125813007355,0.000726081023458391,0.00363449915312231,0.00108441768679768,0.00222940742969513,0.0498530939221382,0.00336543982848525,0.000147054655826651,8.76365738804452e-05,0.046219564974308
"AC004241.4",0.00275161280296743,0.00211306405253708,0.000220643152715638,0.00192763714585453,0.00210978905670345,0.00204084371216595,0.000756683642975986,0.00295357219874859,0.000146608712384477,0.000104735670902301,0.000488601683173329
"HDAC7",0.484436303377151,0.58636862039566,0.0222364068031311,0.00178786925971508,0.00129342684522271,0.0010769588407129,0.168977752327919,0.555202007293701,0.00034391856752336,0.038308534771204,0.133104413747787
"AC004466.1",0.00224791606888175,0.00189931853674352,0.000171326450072229,0.00215117959305644,0.00237569375894964,0.00220522633753717,0.000623551604803652,0.00285417959094048,0.000113611291453708,8.40968496049754e-05,0.000502972747199237
"AC004466.3",0.00219830218702555,0.0017946632578969,0.000275022437563166,0.00190260005183518,0.00252477056346834,0.0025980721693486,0.000721506017725915,0.00295259547419846,0.000116862487629987,7.7885139035061e-05,0.000565122056286782
"VDR",0.00405678385868669,0.00971286650747061,0.0366160534322262,0.00613493612036109,0.00176621228456497,0.00242381449788809,0.0412963628768921,0.0101887173950672,7.2507384174969e-05,8.60852305777371e-05,0.029027447104454
"AC121338.1",0.0016295820241794,0.00139465543907136,0,0.00170103379059583,0.00228304602205753,0.00197205529548228,0.122196778655052,0.00208693370223045,6.36989279882982e-05,3.99204545828979e-05,0.000306939356960356
"AC121338.2",0.0022859969176352,0.00184797937981784,0.000196216817130335,0.00195448216982186,0.00224999082274735,0.00213363789953291,0.00129947846289724,0.00281071523204446,0.000123379839351401,8.38835621834733e-05,0.00037990661803633
"TMEM106C",0.00704124988988042,0.337103486061096,0.00470114778727293,0.00179230945650488,0.00252170953899622,0.0029043098911643,0.00292113190516829,0.00690726982429624,0.000171015111845918,0.000841656583361328,0.0836629420518875
"AC004801.6",0.00239900476299226,0.00180325284600258,0.000199685062398203,0.00239758193492889,0.00284750130958855,0.00257723592221737,0.000636681157629937,0.0026307578664273,0.000112309615360573,8.49200077936985e-05,0.000500223017297685
"SENP1",0.00591225083917379,0.0344844907522202,0.000122978817671537,0.414708435535431,0.00217034481465816,0.00144938356243074,0.0128923254087567,0.00235777231864631,0.000115012015157845,9.76814844761975e-05,0.0460266508162022
"PFKM",0.00131112989038229,0.000692657253239304,0,0.422099679708481,0.00202120398171246,0.000990008818916976,0.0150379650294781,0.00168147939257324,7.68414029153064e-05,0.0321961678564548,0.0799168720841408
"ASB8",0.527720332145691,0.564454913139343,0.0165511071681976,0.00147723080590367,0.000611889467108995,0.00152959581464529,0.0635091364383698,0.00585756544023752,7.68181926105171e-05,0.000257774343481287,0.0465590730309486
"CCDC184",0.0021481669973582,0.00171491329092532,0.000247501680860296,0.00188421329949051,0.00227172765880823,0.00218293047510087,0.00072222261223942,0.0026707467623055,0.000139018928166479,8.04114897619002e-05,0.000979386386461556
"AC024257.3",0.00211542868055403,0.00171664776280522,0.000148854014696553,0.00202881917357445,0.00215519918128848,0.00195004011038691,0.000568964285776019,0.00243439385667443,0.000108094987808727,7.75050139054656e-05,0.000400624005123973
"AC024257.5",0.00219100364483893,0.00169174559414387,0.000160371302627027,0.0019395089475438,0.0022276749368757,0.00209756614640355,0.000654258648864925,0.00259032542817295,0.000125575126730837,7.66832745284773e-05,0.000453752872999758
"ZNF641",0.00501424400135875,0.0669321417808533,0.000987388892099261,0.407224386930466,0.00378104043193161,0.00197981717064977,0.0363307185471058,0.00791082344949245,0.00031667307484895,0.000114579575893003,0.00116045610047877
"C12orf54",0.00249250186607242,0.00191875186283141,0.000171061212313361,0.00193567026872188,0.00224350928328931,0.00179586943704635,0.000555702426936477,0.00271983863785863,0.00012083284673281,7.42247502785176e-05,0.000409357104217634
"OR8S1",0.00227421568706632,0.0015833938959986,0.000147795683005825,0.00207183579914272,0.00239900429733098,0.00206916220486164,0.000579146260861307,0.00249586161226034,0.000127156541566364,7.63535790611058e-05,0.00037205294938758
"KANSL2",0.00309987924993038,0.0032473998144269,0,0.423240184783936,0.924559712409973,0.00333341374062002,0.00141978345345706,0.00343641475774348,0.000100103236036375,8.33046142361127e-05,0.0197978187352419
"CCNT1",0.00356078590266407,0.00915748998522758,0.0103123569861054,0.00284560886211693,0.00435355631634593,0.00227152835577726,0.0120887765660882,0.560155808925629,4.95892963954248e-05,0.0354301296174526,0.0621649660170078
"ADCY6",0.00210754317231476,0.00122222688514739,0.000125911537907086,0.00221776124089956,0.00164678238797933,0.92561274766922,0.00196702568791807,0.00212107854895294,0.000320883293170482,0.000143744895467535,0.000727765145711601
"CACNB3",0.00647279620170593,0.0335654579102993,0.00182607118040323,0.00405849236994982,0.00322478706948459,0.00444068899378181,0.0202455781400204,0.00582486856728792,0.000240607681917027,0.000171050982316956,0.013323868624866
"DDX23",1.24867713451385,0.132510483264923,0.028440373018384,0.00255087576806545,0.00368320127017796,0.00274899345822632,0.00757258292287588,0.00189392955508083,0.000390024652006105,0.000239360335399397,0.159067437052727
"RND1",0.775436162948608,0.100529029965401,0,0.00198404397815466,0.000759363989345729,0.000795433181338012,0.000565461756195873,0.00340894656255841,0.000119163123599719,0.000121284974738955,0.000470815924927592
"CCDC65",0.00297236489132047,0.0131897917017341,0.000252463447395712,0.00315770693123341,0.00372116267681122,0.00365345203317702,0.00159317476209253,0.0031357251573354,0.000225677809794433,0.000111379420559388,0.000823644630145282
"FKBP11",0.670249700546265,0.049233715981245,0.0159098189324141,0.393830537796021,0.0021566494833678,0.961041510105133,0.208151012659073,1.48404848575592,0.0412253402173519,5.91579510000884e-06,0.857950210571289
"ARF3",0.508283257484436,0.289890021085739,0.024042297154665,0.00355798681266606,0.00577910477295518,1.00904166698456,0.097493939101696,1.13482809066772,0.0436804592609406,0.0340938828885555,0.261306405067444
"WNT10B",0.00282623083330691,0.00344581017270684,0.00949091278016567,0.00258419290184975,0.00230444874614477,0.00160055723972619,0.0131584582850337,0.00299087609164417,0.000213815626921132,0.000117331212095451,0.00743907736614347
"DDN",0.0023658478166908,0.00172343815211207,0.000210062833502889,0.00222643441520631,0.00218374212272465,0.00217388290911913,0.000677972100675106,0.00257460377179086,0.000157574555487372,0.000101157747849356,0.000521022360771894
"DDN-AS1",0.00232940656132996,0.00222681346349418,0.000227539669140242,0.00252800225280225,0.00360346701927483,0.00219388911500573,0.00119554065167904,0.00293719302862883,0.000156323658302426,0.000152167936903425,0.00137556961271912
"PRKAG1",0.00182512949686497,0.0573067367076874,0.00689684646204114,0.00581232318654656,1.01232945919037,0.996857821941376,0.0171640459448099,0.521380126476288,0.000206780256121419,7.78816538513638e-05,0.149820014834404
"KMT2D",0.00329632172361016,0.0136711522936821,0.000324944296153262,0.00277739320881665,1.05307471752167,0.00556193292140961,0.0532911457121372,0.00616132700815797,7.86277087172493e-05,6.97279247106053e-05,0.111556425690651
"RHEBL1",0.00354750058613718,0.0339743010699749,0.000160984709509648,0.00223845220170915,0.00309749622829258,0.00354114430956542,0.000877779384609312,0.00359638337977231,0.000119468619232066,8.76689518918283e-05,0.00107931869570166
"DHH",0.00304632866755128,0.00511064007878304,0.000166115147294477,0.00231914850883186,0.00239041890017688,0.00330518372356892,0.000587377289775759,0.00388158205896616,0.000118707750516478,7.60637776693329e-05,0.000420694472268224
"LMBR1L",0.484455108642578,0.126565992832184,0.035641998052597,0.00792901404201984,0.994269669055939,0.0022349557839334,0.000922695850022137,0.00669026607647538,5.412023892859e-05,0.000271688884822652,0.0791101381182671
"TUBA1B",0.74964040517807,1.61427092552185,0.158748805522919,1.30321228504181,0.000632153591141105,3.55655717849731,0.722776770591736,2.93090462684631,0.0685824379324913,0.0684299245476723,0.492659330368042
"AC011603.2",0.00254430761560798,0.0540794879198074,0,0.00179289234802127,0.00238701328635216,0.00215846695937216,0.000762403593398631,0.0028655999340117,0.000135374808451161,7.2417089540977e-05,0.000329794245772064
"TUBA1A",0.0225246623158455,0.698735654354095,0.12339922785759,0.0166298318654299,0.0196970216929913,1.57604908943176,0.262363344430923,1.17944192886353,0.000118721305625513,0.0337782874703407,0.384954303503036
